Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI_Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,12MAR20:07:00:00,2020,12,3,7,186.7,237,Very Unhealthy,145,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:08:00:00,2020,12,3,8,134.8,192,Unhealthy,83,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:09:00:00,2020,12,3,9,91.9,170,Unhealthy,49,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:10:00:00,2020,12,3,10,165.9,216,Very Unhealthy,240,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:11:00:00,2020,12,3,11,180.0,230,Very Unhealthy,194,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:12:00:00,2020,12,3,12,135.5,192,Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:13:00:00,2020,12,3,13,103.7,176,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:14:00:00,2020,12,3,14,78.8,163,Unhealthy,54,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:15:00:00,2020,12,3,15,55.8,151,Unhealthy,33,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:16:00:00,2020,12,3,16,31.3,91,Moderate,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:17:00:00,2020,12,3,17,20.1,68,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:18:00:00,2020,12,3,18,18.0,63,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:19:00:00,2020,12,3,19,21.5,71,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:20:00:00,2020,12,3,20,25.7,80,Moderate,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:21:00:00,2020,12,3,21,35.3,100,Moderate,45,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:22:00:00,2020,12,3,22,39.6,111,Unhealthy for Sensitive Group,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAR20:23:00:00,2020,12,3,23,166.3,217,Very Unhealthy,293,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:00:00:00,2020,12,4,0,239.6,289,Very Unhealthy,313,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:01:00:00,2020,12,4,1,252.3,303,Hazardous,265,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:02:00:00,2020,12,4,2,262.7,313,Hazardous,273,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:03:00:00,2020,12,4,3,239.3,289,Very Unhealthy,216,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:18:00:00,2020,12,4,18,76.6,162,Unhealthy,80,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:19:00:00,2020,12,4,19,91.6,170,Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:20:00:00,2020,12,4,20,125.9,187,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:21:00:00,2020,12,4,21,149.7,200,Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:22:00:00,2020,12,4,22,320.5,370,Hazardous,486,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12APR20:23:00:00,2020,12,4,23,358.5,406,Hazardous,396,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:00:00:00,2020,12,5,0,275.9,326,Hazardous,194,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:01:00:00,2020,12,5,1,288.5,339,Hazardous,301,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:02:00:00,2020,12,5,2,217.1,267,Very Unhealthy,146,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:03:00:00,2020,12,5,3,312.6,363,Hazardous,408,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:04:00:00,2020,12,5,4,272.3,323,Hazardous,232,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:05:00:00,2020,12,5,5,174.1,224,Very Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:06:00:00,2020,12,5,6,213.5,263,Very Unhealthy,253,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:07:00:00,2020,12,5,7,140.2,195,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:08:00:00,2020,12,5,8,123.6,186,Unhealthy,107,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:09:00:00,2020,12,5,9,156.3,207,Very Unhealthy,189,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:10:00:00,2020,12,5,10,213.1,263,Very Unhealthy,270,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:11:00:00,2020,12,5,11,152.0,202,Very Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:12:00:00,2020,12,5,12,123.0,186,Unhealthy,94,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:13:00:00,2020,12,5,13,85.4,166,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:14:00:00,2020,12,5,14,56.7,152,Unhealthy,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:15:00:00,2020,12,5,15,46.8,129,Unhealthy for Sensitive Group,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:16:00:00,2020,12,5,16,38.3,108,Unhealthy for Sensitive Group,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:17:00:00,2020,12,5,17,48.1,132,Unhealthy for Sensitive Group,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:18:00:00,2020,12,5,18,60.5,154,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:19:00:00,2020,12,5,19,64.2,155,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:20:00:00,2020,12,5,20,68.6,158,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:21:00:00,2020,12,5,21,75.8,161,Unhealthy,83,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:22:00:00,2020,12,5,22,87.8,168,Unhealthy,100,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12MAY20:23:00:00,2020,12,5,23,92.9,170,Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:00:00:00,2020,12,6,0,89.4,169,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:01:00:00,2020,12,6,1,95.2,171,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:02:00:00,2020,12,6,2,88.6,168,Unhealthy,82,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:03:00:00,2020,12,6,3,63.3,155,Unhealthy,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:04:00:00,2020,12,6,4,47.1,130,Unhealthy for Sensitive Group,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:10:00:00,2020,12,6,10,36.2,103,Unhealthy for Sensitive Group,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:11:00:00,2020,12,6,11,152.7,203,Very Unhealthy,242,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:12:00:00,2020,12,6,12,124.7,187,Unhealthy,100,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:13:00:00,2020,12,6,13,65.1,156,Unhealthy,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:14:00:00,2020,12,6,14,38.1,107,Unhealthy for Sensitive Group,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:16:00:00,2020,12,6,16,16.6,60,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:17:00:00,2020,12,6,17,9.3,39,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUN20:18:00:00,2020,12,6,18,5.4,23,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:15:00:00,2020,12,7,15,83.1,165,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:16:00:00,2020,12,7,16,50.1,137,Unhealthy for Sensitive Group,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:17:00:00,2020,12,7,17,25.0,78,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:18:00:00,2020,12,7,18,13.6,54,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:19:00:00,2020,12,7,19,10.2,43,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:20:00:00,2020,12,7,20,70.1,159,Unhealthy,129,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:21:00:00,2020,12,7,21,227.1,277,Very Unhealthy,383,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:22:00:00,2020,12,7,22,178.9,229,Very Unhealthy,131,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12JUL20:23:00:00,2020,12,7,23,158.4,209,Very Unhealthy,138,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:00:00:00,2020,12,8,0,225.2,275,Very Unhealthy,292,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:01:00:00,2020,12,8,1,260.6,311,Hazardous,296,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:02:00:00,2020,12,8,2,297.8,348,Hazardous,335,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:03:00:00,2020,12,8,3,277.4,328,Hazardous,257,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:04:00:00,2020,12,8,4,254.2,305,Hazardous,231,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:05:00:00,2020,12,8,5,221.1,271,Very Unhealthy,188,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:06:00:00,2020,12,8,6,187.0,237,Very Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:07:00:00,2020,12,8,7,141.0,195,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:08:00:00,2020,12,8,8,128.0,188,Unhealthy,115,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:09:00:00,2020,12,8,9,136.9,193,Unhealthy,146,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:10:00:00,2020,12,8,10,177.5,228,Very Unhealthy,218,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:11:00:00,2020,12,8,11,272.2,323,Hazardous,367,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:12:00:00,2020,12,8,12,226.1,276,Very Unhealthy,180,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:13:00:00,2020,12,8,13,137.0,193,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:14:00:00,2020,12,8,14,83.4,165,Unhealthy,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:15:00:00,2020,12,8,15,59.2,153,Unhealthy,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:16:00:00,2020,12,8,16,44.0,122,Unhealthy for Sensitive Group,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:17:00:00,2020,12,8,17,45.5,126,Unhealthy for Sensitive Group,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:18:00:00,2020,12,8,18,33.2,95,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:19:00:00,2020,12,8,19,37.1,105,Unhealthy for Sensitive Group,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:20:00:00,2020,12,8,20,45.0,124,Unhealthy for Sensitive Group,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:21:00:00,2020,12,8,21,63.0,155,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:22:00:00,2020,12,8,22,160.5,211,Very Unhealthy,258,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12AUG20:23:00:00,2020,12,8,23,178.7,229,Very Unhealthy,197,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:00:00:00,2020,12,9,0,158.8,209,Very Unhealthy,139,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:01:00:00,2020,12,9,1,142.9,196,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:02:00:00,2020,12,9,2,127.4,188,Unhealthy,112,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:03:00:00,2020,12,9,3,139.2,194,Unhealthy,151,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:04:00:00,2020,12,9,4,123.6,186,Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:05:00:00,2020,12,9,5,119.8,184,Unhealthy,116,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:06:00:00,2020,12,9,6,124.9,187,Unhealthy,130,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:07:00:00,2020,12,9,7,112.4,180,Unhealthy,100,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:08:00:00,2020,12,9,8,119.7,184,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:09:00:00,2020,12,9,9,125.8,187,Unhealthy,132,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:10:00:00,2020,12,9,10,177.4,228,Very Unhealthy,229,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:11:00:00,2020,12,9,11,266.7,317,Hazardous,356,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:12:00:00,2020,12,9,12,226.3,276,Very Unhealthy,186,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:13:00:00,2020,12,9,13,174.6,225,Very Unhealthy,123,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:14:00:00,2020,12,9,14,134.8,192,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:15:00:00,2020,12,9,15,114.4,181,Unhealthy,94,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:16:00:00,2020,12,9,16,105.2,177,Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:17:00:00,2020,12,9,17,95.0,171,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:18:00:00,2020,12,9,18,101.5,175,Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:19:00:00,2020,12,9,19,116.7,183,Unhealthy,132,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:20:00:00,2020,12,9,20,85.8,167,Unhealthy,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:21:00:00,2020,12,9,21,69.4,158,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:22:00:00,2020,12,9,22,128.2,189,Unhealthy,187,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12SEP20:23:00:00,2020,12,9,23,171.5,222,Very Unhealthy,215,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:00:00:00,2020,12,10,0,191.2,241,Very Unhealthy,211,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:01:00:00,2020,12,10,1,206.6,257,Very Unhealthy,222,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:02:00:00,2020,12,10,2,167.3,218,Very Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:03:00:00,2020,12,10,3,169.1,219,Very Unhealthy,171,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:04:00:00,2020,12,10,4,142.0,196,Unhealthy,115,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:05:00:00,2020,12,10,5,137.0,193,Unhealthy,132,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:06:00:00,2020,12,10,6,109.0,179,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:07:00:00,2020,12,10,7,89.0,168,Unhealthy,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:08:00:00,2020,12,10,8,62.4,155,Unhealthy,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:09:00:00,2020,12,10,9,86.2,167,Unhealthy,110,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:10:00:00,2020,12,10,10,173.1,223,Very Unhealthy,260,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:11:00:00,2020,12,10,11,307.5,357,Hazardous,442,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:13:00:00,2020,12,10,13,247.4,297,Very Unhealthy,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:14:00:00,2020,12,10,14,126.1,187,Unhealthy,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:20:00:00,2020,12,10,20,81.6,164,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:21:00:00,2020,12,10,21,169.0,219,Very Unhealthy,236,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:22:00:00,2020,12,10,22,191.8,242,Very Unhealthy,212,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12OCT20:23:00:00,2020,12,10,23,154.8,205,Very Unhealthy,120,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:00:00:00,2020,12,11,0,156.8,207,Very Unhealthy,159,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:01:00:00,2020,12,11,1,163.5,214,Very Unhealthy,170,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:02:00:00,2020,12,11,2,191.3,241,Very Unhealthy,219,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:03:00:00,2020,12,11,3,191.1,241,Very Unhealthy,191,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:04:00:00,2020,12,11,4,180.5,231,Very Unhealthy,170,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:05:00:00,2020,12,11,5,146.7,198,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:06:00:00,2020,12,11,6,108.8,179,Unhealthy,71,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:07:00:00,2020,12,11,7,111.4,180,Unhealthy,114,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:08:00:00,2020,12,11,8,102.7,175,Unhealthy,94,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:09:00:00,2020,12,11,9,118.3,183,Unhealthy,134,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:10:00:00,2020,12,11,10,133.1,191,Unhealthy,148,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:11:00:00,2020,12,11,11,210.1,260,Very Unhealthy,287,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:12:00:00,2020,12,11,12,149.0,199,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:13:00:00,2020,12,11,13,90.0,169,Unhealthy,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:14:00:00,2020,12,11,14,63.4,155,Unhealthy,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:15:00:00,2020,12,11,15,45.7,126,Unhealthy for Sensitive Group,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:16:00:00,2020,12,11,16,40.3,113,Unhealthy for Sensitive Group,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:17:00:00,2020,12,11,17,30.6,90,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:18:00:00,2020,12,11,18,34.8,99,Moderate,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:19:00:00,2020,12,11,19,47.9,132,Unhealthy for Sensitive Group,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:20:00:00,2020,12,11,20,67.9,157,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:21:00:00,2020,12,11,21,95.4,172,Unhealthy,123,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:22:00:00,2020,12,11,22,206.2,256,Very Unhealthy,317,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12NOV20:23:00:00,2020,12,11,23,247.1,297,Very Unhealthy,288,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:00:00:00,2020,12,12,0,276.0,326,Hazardous,305,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:01:00:00,2020,12,12,1,308.5,358,Hazardous,341,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:02:00:00,2020,12,12,2,296.8,347,Hazardous,285,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:03:00:00,2020,12,12,3,272.4,323,Hazardous,248,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:04:00:00,2020,12,12,4,192.2,242,Very Unhealthy,112,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:05:00:00,2020,12,12,5,191.6,242,Very Unhealthy,191,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:06:00:00,2020,12,12,6,179.3,230,Very Unhealthy,167,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:07:00:00,2020,12,12,7,114.6,182,Unhealthy,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:08:00:00,2020,12,12,8,76.3,162,Unhealthy,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:09:00:00,2020,12,12,9,46.1,127,Unhealthy for Sensitive Group,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:10:00:00,2020,12,12,10,34.5,98,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:11:00:00,2020,12,12,11,38.2,108,Unhealthy for Sensitive Group,42,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:12:00:00,2020,12,12,12,47.0,129,Unhealthy for Sensitive Group,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:13:00:00,2020,12,12,13,42.5,118,Unhealthy for Sensitive Group,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:14:00:00,2020,12,12,14,55.2,150,Unhealthy for Sensitive Group,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:15:00:00,2020,12,12,15,72.5,160,Unhealthy,90,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:16:00:00,2020,12,12,16,60.2,153,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:17:00:00,2020,12,12,17,39.6,111,Unhealthy for Sensitive Group,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:18:00:00,2020,12,12,18,29.2,87,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:19:00:00,2020,12,12,19,21.1,70,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:20:00:00,2020,12,12,20,19.5,67,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:21:00:00,2020,12,12,21,39.7,111,Unhealthy for Sensitive Group,60,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:22:00:00,2020,12,12,22,46.8,129,Unhealthy for Sensitive Group,54,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12DEC20:23:00:00,2020,12,12,23,55.4,150,Unhealthy for Sensitive Group,64,UG/M3,1 Hr,Valid
